pid,location,run_type,error_block,scenario,date,time,task,trial,delay,error_task,btn_input,radio_prompt,nav_prompt,cal_prompt,nb_num,nb_correct,notes
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:33:20:408,calendar,2,short,low,command_correct,NA,NA,"Addison Safeway Saturday 10:00 AM ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:33:28:499,calendar,2,short,low,confirm_correct,NA,NA,"Addison Safeway Saturday 10:00 AM ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:33:29:505,calendar,3,short,low,next_task,NA,NA,"John Dollar Tree Friday 4:00 PM ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:33:44:507,calendar,3,short,low,command_incorrect,NA,NA,"John Dollar Tree Friday 4:00 PM ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:33:57:643,calendar,3,short,low,command_correct,NA,NA,"John Dollar Tree Friday 4:00 PM ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:34:05:663,calendar,3,short,low,confirm_correct,NA,NA,"John Dollar Tree Friday 4:00 PM ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:34:06:669,tdt,,NA,NA,next_task,NA,NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:35:11:726,radio,4,short,low,next_task,"Chinese Radio",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:35:18:993,radio,4,short,low,command_correct,"Chinese Radio",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:35:27:404,radio,4,short,low,confirm_correct,"Chinese Radio",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:35:28:410,radio,5,short,low,next_task,"Universal Station",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:35:35:621,radio,5,short,low,command_correct,"Universal Station",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:35:43:832,radio,5,short,low,confirm_correct,"Universal Station",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:35:44:835,radio,6,short,low,next_task,"Madison Station",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:35:51:715,radio,6,short,low,command_correct,"Madison Station",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:35:59:428,radio,6,short,low,confirm_correct,"Madison Station",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:36:00:435,radio,7,short,low,next_task,"Korean Radio",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:36:06:868,radio,7,short,low,command_correct,"Korean Radio",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:36:15:022,radio,7,short,low,confirm_correct,"Korean Radio",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:36:16:028,radio,8,short,low,next_task,"R&B Station",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:36:23:161,radio,8,short,low,command_correct,"R&B Station",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:36:30:978,radio,8,short,low,confirm_correct,"R&B Station",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:36:31:986,radio,9,short,low,next_task,"Fox News",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:36:38:677,radio,9,short,low,command_correct,"Fox News",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:36:46:366,radio,9,short,low,confirm_correct,"Fox News",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:36:47:373,tdt,,NA,NA,next_task,NA,NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:37:52:432,nav,10,short,low,next_task,NA,"3972 Western Ave","NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:38:08:538,nav,10,short,low,command_correct,NA,"3972 Western Ave","NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:38:18:337,nav,10,short,low,confirm_correct,NA,"3972 Western Ave","NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:38:19:341,nav,11,short,low,next_task,NA,"6630 Alaskan Way","NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:38:35:515,nav,11,short,low,command_correct,NA,"6630 Alaskan Way","NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:38:44:889,nav,11,short,low,confirm_correct,NA,"6630 Alaskan Way","NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:38:45:899,nav,12,short,low,next_task,NA,"8576 Fremont Street","NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:39:01:880,nav,12,short,low,command_correct,NA,"8576 Fremont Street","NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:39:11:332,nav,12,short,low,confirm_correct,NA,"8576 Fremont Street","NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:39:12:340,tdt,,NA,NA,next_task,NA,NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:40:17:394,n-back,13,short,NA,next_task,NA,NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:41:29:027,n-back,13,short,NA,next_task,NA,NA,"NA ","{0 6 5 0 2 9 7 3 0 9 5 4 2 0 2 1 4 6 4 8 5}",20,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:41:32:515,calendar,14,long,low,next_task,NA,NA,"William Costco Tuesday 5:00 PM ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:41:46:140,calendar,14,long,low,command_incorrect,NA,NA,"William Costco Tuesday 5:00 PM ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:41:59:461,calendar,14,long,low,command_correct,NA,NA,"William Costco Tuesday 5:00 PM ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:42:16:542,calendar,14,long,low,confirm_correct,NA,NA,"William Costco Tuesday 5:00 PM ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:42:17:551,calendar,15,long,low,next_task,NA,NA,"Sophia Walgreen Wednesday 8:00 AM ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:42:32:142,calendar,15,long,low,command_correct,NA,NA,"Sophia Walgreen Wednesday 8:00 AM ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:42:48:723,calendar,15,long,low,confirm_correct,NA,NA,"Sophia Walgreen Wednesday 8:00 AM ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:42:49:729,calendar,16,long,low,next_task,NA,NA,"Peter 7-Eleven Monday 7:00 AM ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:43:04:449,calendar,16,long,low,command_correct,NA,NA,"Peter 7-Eleven Monday 7:00 AM ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:43:22:441,calendar,16,long,low,confirm_correct,NA,NA,"Peter 7-Eleven Monday 7:00 AM ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:43:23:447,tdt,,NA,NA,next_task,NA,NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:44:28:492,radio,17,long,low,next_task,"News Talk",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:44:35:188,radio,17,long,low,command_correct,"News Talk",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:44:51:589,radio,17,long,low,confirm_correct,"News Talk",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:44:52:593,radio,18,long,low,next_task,"Community Rock",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:44:59:506,radio,18,long,low,command_correct,"Community Rock",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:45:16:340,radio,18,long,low,confirm_correct,"Community Rock",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:45:17:349,radio,19,long,low,next_task,"Midwest Communications",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:45:24:604,radio,19,long,low,command_correct,"Midwest Communications",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:45:40:974,radio,19,long,low,confirm_correct,"Midwest Communications",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:45:41:979,radio,20,long,low,next_task,"Mexican Hits",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:45:48:440,radio,20,long,low,command_correct,"Mexican Hits",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:46:05:075,radio,20,long,low,confirm_correct,"Mexican Hits",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:46:06:082,radio,21,long,low,next_task,"Family Station",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:46:12:904,radio,21,long,low,command_correct,"Family Station",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:46:28:831,radio,21,long,low,confirm_correct,"Family Station",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:46:29:834,radio,22,long,low,next_task,"Freedom Station",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:46:36:734,radio,22,long,low,command_correct,"Freedom Station",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:46:52:593,radio,22,long,low,confirm_correct,"Freedom Station",NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:46:53:601,tdt,,NA,NA,next_task,NA,NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:47:58:662,nav,23,long,low,next_task,NA,"1423 Union Street","NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:48:14:455,nav,23,long,low,command_correct,NA,"1423 Union Street","NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:48:31:617,nav,23,long,low,confirm_correct,NA,"1423 Union Street","NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:48:32:625,nav,24,long,low,next_task,NA,"3482 Speed Way",NA,,," *****Question Prompt Never Played***** "
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:48:50:469,nav,25,long,low,next_task,NA,"5194 Wallingford Ave","NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:49:06:453,nav,25,long,low,command_correct,NA,"5194 Wallingford Ave","NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:49:24:066,nav,25,long,low,confirm_correct,NA,"5194 Wallingford Ave","NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:49:25:071,tdt,,NA,NA,next_task,NA,NA,"NA ",,,
102_woz_s2_p1,sea,"Main Experiment",Low,2,4/19/2014,15:50:30:128,end,26,long,NA,next_task,NA,NA,"NA ",,,
,,,,,,,,,,,,,,,,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:02:29:627,radio,27,long,low,start,"NBC Radio",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:02:30:631,radio,27,long,low,next_task,"NBC Radio",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:02:37:370,radio,27,long,low,command_correct,"NBC Radio",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:02:54:043,radio,27,long,low,confirm_correct,"NBC Radio",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:02:55:047,radio,28,long,low,next_task,"Pacific Station",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:03:02:505,radio,28,long,low,command_correct,"Pacific Station",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:03:19:036,radio,28,long,low,confirm_correct,"Pacific Station",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:03:20:042,radio,29,long,low,next_task,"American Radio",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:03:27:075,radio,29,long,low,command_correct,"American Radio",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:03:44:386,radio,29,long,low,confirm_correct,"American Radio",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:03:45:392,radio,30,long,low,next_task,"Gospel Music",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:03:52:393,radio,30,long,low,command_correct,"Gospel Music",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:04:08:307,radio,30,long,low,confirm_correct,"Gospel Music",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:04:09:311,radio,31,long,low,next_task,"Canadian Radio",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:04:15:954,radio,31,long,low,command_correct,"Canadian Radio",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:04:32:359,radio,31,long,low,confirm_correct,"Canadian Radio",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:04:33:366,radio,32,long,low,next_task,"Spanish Radio",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:04:39:959,radio,32,long,low,command_correct,"Spanish Radio",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:04:56:835,radio,32,long,low,confirm_correct,"Spanish Radio",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:04:57:840,tdt,,NA,NA,next_task,NA,NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:06:02:883,calendar,33,long,low,next_task,NA,NA,"Tim Target Tuesday 6:00 PM ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:06:16:552,calendar,33,long,low,command_correct,NA,NA,"Tim Target Tuesday 6:00 PM ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:06:32:961,calendar,33,long,low,confirm_correct,NA,NA,"Tim Target Tuesday 6:00 PM ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:06:33:968,calendar,34,long,low,next_task,NA,NA,"Jasmine Best Buy Friday 5:00 PM ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:06:47:203,calendar,34,long,low,command_correct,NA,NA,"Jasmine Best Buy Friday 5:00 PM ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:07:04:948,calendar,34,long,low,confirm_correct,NA,NA,"Jasmine Best Buy Friday 5:00 PM ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:07:05:953,calendar,35,long,low,next_task,NA,NA,"Hailey Apple Store Sunday 1:00 PM ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:07:19:264,calendar,35,long,low,command_correct,NA,NA,"Hailey Apple Store Sunday 1:00 PM ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:07:36:949,calendar,35,long,low,confirm_correct,NA,NA,"Hailey Apple Store Sunday 1:00 PM ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:07:37:954,tdt,,NA,NA,next_task,NA,NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:08:43:001,nav,36,long,low,next_task,NA,"5495 Park Street",NA,,,"*****Confirm Audio Prompt Did Not Play*****"
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:08:58:957,nav,36,long,low,command_correct,NA,"5495 Park Street",NA,,,"*****Confirm Audio Prompt Did Not Play*****"
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:09:17:569,nav,37,long,low,next_task,NA,"8324 Greenway Blvd","NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:09:34:015,nav,37,long,low,command_correct,NA,"8324 Greenway Blvd","NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:09:51:161,nav,37,long,low,confirm_correct,NA,"8324 Greenway Blvd","NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:09:52:165,nav,38,long,low,next_task,NA,"1508 Martin Street","NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:10:07:531,nav,38,long,low,command_correct,NA,"1508 Martin Street","NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:10:24:633,nav,38,long,low,confirm_correct,NA,"1508 Martin Street","NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:10:25:639,tdt,,NA,NA,next_task,NA,NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:11:30:692,n-back,39,long,NA,next_task,NA,NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:12:42:174,n-back,39,long,NA,next_task,NA,NA,"NA ","{7 8 4 3 7 8 5 7 0 6 3 1 8 3 9 5 9 8 6 4 3}",20,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:12:45:532,radio,40,short,low,next_task,"Health Station",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:12:52:105,radio,40,short,low,command_correct,"Health Station",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:12:59:299,radio,40,short,low,confirm_correct,"Health Station",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:13:00:303,radio,41,short,low,next_task,"Seattle News",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:13:06:783,radio,41,short,low,command_correct,"Seattle News",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:13:14:220,radio,41,short,low,confirm_correct,"Seattle News",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:13:15:224,radio,42,short,low,next_task,"College Station",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:13:21:486,radio,42,short,low,command_correct,"College Station",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:13:28:668,radio,42,short,low,confirm_correct,"College Station",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:13:29:674,radio,43,short,low,next_task,"Mainstream Rock",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:13:36:322,radio,43,short,low,command_correct,"Mainstream Rock",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:13:44:474,radio,43,short,low,confirm_correct,"Mainstream Rock",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:13:45:477,radio,44,short,low,next_task,"Hot AC",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:13:52:005,radio,44,short,low,command_correct,"Hot AC",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:13:59:334,radio,44,short,low,confirm_correct,"Hot AC",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:14:00:341,radio,45,short,low,next_task,"Christian Rock",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:14:06:701,radio,45,short,low,command_correct,"Christian Rock",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:14:14:488,radio,45,short,low,confirm_correct,"Christian Rock",NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:14:15:494,tdt,,NA,NA,next_task,NA,NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:15:20:538,calendar,46,short,low,next_task,NA,NA,"Joshua  The Barber Shop Friday 11:00 AM ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:15:34:936,calendar,46,short,low,command_correct,NA,NA,"Joshua  The Barber Shop Friday 11:00 AM ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:15:44:583,calendar,46,short,low,confirm_correct,NA,NA,"Joshua  The Barber Shop Friday 11:00 AM ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:15:45:589,calendar,47,short,low,next_task,NA,NA,"Alex Wendy Thursday 7:00 AM ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:16:00:364,calendar,47,short,low,command_incorrect,NA,NA,"Alex Wendy Thursday 7:00 AM ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:16:15:005,calendar,47,short,low,command_correct,NA,NA,"Alex Wendy Thursday 7:00 AM ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:16:23:962,calendar,47,short,low,confirm_correct,NA,NA,"Alex Wendy Thursday 7:00 AM ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:16:24:966,calendar,48,short,low,next_task,NA,NA,"Joey Staples Monday 5:00 PM ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:16:38:047,calendar,48,short,low,command_correct,NA,NA,"Joey Staples Monday 5:00 PM ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:16:46:699,calendar,48,short,low,confirm_correct,NA,NA,"Joey Staples Monday 5:00 PM ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:16:47:704,tdt,,NA,NA,next_task,NA,NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:17:52:745,nav,49,short,low,next_task,NA,"2375 Pacific Street","NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:18:08:823,nav,49,short,low,command_correct,NA,"2375 Pacific Street","NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:18:17:659,nav,49,short,low,confirm_correct,NA,"2375 Pacific Street","NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:18:18:666,nav,50,short,low,next_task,NA,"5342 Columbia Street","NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:18:34:914,nav,50,short,low,command_correct,NA,"5342 Columbia Street","NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:18:44:394,nav,50,short,low,confirm_correct,NA,"5342 Columbia Street","NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:18:45:399,nav,51,short,low,next_task,NA,"9573 Washington Ave","NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:19:01:273,nav,51,short,low,command_correct,NA,"9573 Washington Ave","NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:19:10:745,nav,51,short,low,confirm_correct,NA,"9573 Washington Ave","NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:19:11:750,tdt,,NA,NA,next_task,NA,NA,"NA ",,,
102_woz_s2_p2,sea,"Main Experiment",Low,2,4/19/2014,16:20:16:788,end,52,short,NA,next_task,NA,NA,"NA ",,,
blabla,sea,Practice,Low,1,2014-04-22,13:14:38:530,calendar,1,long,low,start,NA,NA,"Tim Target Tuesday 6:00 PM",NA,0,
blabla,sea,Practice,Low,1,2014-04-22,13:14:39:561,calendar,1,long,low,next_task,NA,NA,"Tim Target Tuesday 6:00 PM",NA,0,
test345,sea,Practice,Low,1,2014-04-22,13:38:24:441,calendar,1,long,low,next_task,NA,NA,"Tim Target Tuesday 6:00 PM",NA,0,
test345,sea,Practice,Low,1,2014-04-22,13:38:23:388,calendar,1,long,low,start,NA,NA,"Tim Target Tuesday 6:00 PM",NA,0,
test789,sea,Practice,Low,1,2014-04-22,13:39:26:867,calendar,1,long,low,start,NA,NA,"Tim Target Tuesday 6:00 PM",NA,0,
test789,sea,Practice,Low,1,2014-04-22,13:39:27:906,calendar,1,long,low,next_task,NA,NA,"Tim Target Tuesday 6:00 PM",NA,0,
test789,sea,Practice,Low,1,2014-04-22,13:44:19:215,calendar,1,long,low,start,NA,NA,"Tim Target Tuesday 6:00 PM",NA,0,
test789,sea,Practice,Low,1,2014-04-22,13:44:20:248,calendar,1,long,low,next_task,NA,NA,"Tim Target Tuesday 6:00 PM",NA,0,
test789,sea,Practice,Low,1,2014-04-22,13:44:30:633,calendar,1,long,low,command_incorrect,NA,NA,"Tim Target Tuesday 6:00 PM",NA,0,
test789,sea,Practice,Low,1,2014-04-22,13:44:41:869,calendar,1,long,low,command_incorrect,NA,NA,"Tim Target Tuesday 6:00 PM",NA,0,
test789,sea,Practice,Low,1,2014-04-22,13:44:50:879,calendar,1,long,low,command_incorrect,NA,NA,"Tim Target Tuesday 6:00 PM",NA,0,
test789,sea,Practice,Low,1,2014-04-22,13:49:25:802,calendar,3,long,low,next_task,NA,NA,"William Costco Tuesday 5:00 PM",NA,0,
test789,sea,Practice,Low,1,2014-04-22,13:49:31:510,tdt,NA,NA,NA,next_task,NA,NA,NA,NA,0,
